/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	KCNIP4:KCNIP4 14 chr4:20850665 chrKI270790.1:23023
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	KIF26B:KIF26B 14 chr1:245156679 chrKI270759.1:61135
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	PLCL2:PLCL2 11 chr3:16803086 chrKV766192.1:322140
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	XKR6:ENSG00000284927 5 chr8:10924831 chrKZ208915.1:2146346
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	DONSON:ATP5PO 3 chr21:33586180 chr21:33907340
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	FTL:RPL13 3 chr19:48965308 chr16:89564540
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	FTL:ALB 3 chr19:48965308 chr4:73421480
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPL13A:MT-CO3 3 chr19:49492307 chrM:9205
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	EEF1A1:MT-CO3 3 chr6:73515749 chrM:9989
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	PGK1:RPLP2 2 chrX:78126795 chr11:809966
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPS16:SERPINA3 2 chr19:39433136 chr14:94624052
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPS16:RPS28 2 chr19:39433140 chr19:8323337
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPL3:CST3 2 chr22:39312881 chr20:23637954
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	PCDH11Y:PCDH11X 2 chrY:5100706 chrX:92387736
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	TF:EEF1G 2 chr3:133786560 chr11:62573859
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	TF:RACK1 2 chr3:133789102 chr5:181238129
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	AMBP:RPS11 2 chr9:114060126 chr19:49499707
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	ATP5F1B:SERPINA1 2 chr12:56645980 chr14:94376749
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	GAPDH:SERPINA1 2 chr12:6538370 chr14:94378299
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPS15:RACK1 2 chr19:1440494 chr5:181243893
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	PSMB1:RPL27 2 chr6:170553307 chr17:42998471
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPL31:COX4I1 2 chr2:101006428 chr16:85807064
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPL31:GPX2 2 chr2:101002292 chr14:64939156
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	AFP:RPL10A 2 chr4:73456173 chr6:35470779
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	APOA1:RPSA 2 chr11:116835750 chr3:39412540
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPLP0:ALB 2 chr12:120201098 chr4:73421477
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPLP0:NPM1 2 chr12:120196708 chr5:171387848
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	PPIB:RPL13 2 chr15:64155817 chr16:89560710
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPS21:MIF 2 chr20:62388517 chr22:23895221
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	NTM:OPCML 2 chr11:132146275 chr11:132942923
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	RPL14:MT-CYB 2 chr3:40457875 chrM:14763
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	MT-CO2:MT-ND1 2 chrM:7588 chrM:3306
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	APOE:RPL12 2 chr19:44909392 chr9:127451407
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	CRLF1:TMSB10 2 chr19:18593236 chr2:84905655
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q90.log:SumGF	FBXO25:APOA2 2 chr8:471273 chr1:161222302
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	CACNA1C:CACNA1C 205 chr12:2120429 chrKZ208916.1:797090
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RBMS3:LUZP2 58 chr3:29434743 chr11:24891958
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	PRRG1:TSPAN7 44 chrX:37425998 chrX:38666120
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	KIF2A:IPO11 39 chr5:62306534 chr5:62515386
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	POLR3B:RIC8B 34 chr12:106500182 chr12:106774688
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	LUZP2:ENSG00000283563 31 chr11:24892315 chr3:28576493
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	KCNIP4:KCNIP4 23 chr4:20850665 chrKI270790.1:23023
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	PDGFRA:FIP1L1 21 chr4:54274921 chr4:53425964
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	PLCL2:PLCL2 15 chr3:16803087 chrKV766192.1:322140
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	XKR6:ENSG00000284927 6 chr8:10924830 chrKZ208915.1:2146348
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	KIF26B:KIF26B 6 chr1:245156683 chrKI270759.1:61135
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	FTL:MT-CO3 3 chr19:48965308 chrM:9987
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	FTL:MT-CO1 3 chr19:48966875 chrM:7443
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	TF:FTH1 2 chr3:133754561 chr11:61964283
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	TF:RPL4 2 chr3:133786935 chr15:66504855
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	PCDH11Y:PCDH11X 2 chrY:5501055 chrX:91879271
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPL3:ALB 2 chr22:39312882 chr4:73404286
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPL3:NQO1 2 chr22:39312881 chr16:69726569
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPLP0:ALB 2 chr12:120201104 chr4:73419530
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	ERH:AMBP 2 chr14:69380127 chr9:114078299
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	CST3:RACK1 2 chr20:23633656 chr5:181243888
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	GAPDH:RPS8 2 chr12:6534515 chr1:44775635
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPS12:RPL32 2 chr6:132817565 chr3:12834482
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPS12:EEF1A1 2 chr6:132817565 chr6:73515749
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	COX7A2:RPL11 2 chr6:75244008 chr1:23696404
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	APOA1:EEF1A1 2 chr11:116837613 chr6:73516027
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	APOA1:RPS18 2 chr11:116835751 chrGL000252.2:4515590
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	TFB1M:SERPINA1 2 chr6:155257628 chr14:94376741
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	HSPA5:RPL13A 2 chr9:125241341 chr19:49492307
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	AFP:SERPINA3 2 chr4:73456173 chr14:94612390
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPLP0:RPS3 2 chr12:120201098 chr11:75405929
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPL27A:RPS28 2 chr11:8682811 chr19:8321499
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPL13:RPS18 2 chr16:89560709 chr6:33272073
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPL38:MT-CO2 2 chr17:74203676 chrM:7585
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPL14:RACK1 2 chr3:40457876 chr5:181243889
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPS8:MT-ATP6 2 chr1:44778778 chrM:8525
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	AHSG:RPS3A 2 chr3:186613055 chr4:151104639
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPS3A:GPT2 2 chr4:151099627 chr16:46884361
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	APOA2:RPS21 2 chr1:161223585 chr20:62388517
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_100GB_nanopore2023_Q95.log:SumGF	RPL8:A2M 2 chr8:144792379 chr12:9095024
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q85.log:SumGF	CACNA1C:CACNA1C 11 chr12:2448978 chrKZ208916.1:462570
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q85.log:SumGF	RBMS3:LUZP2 4 chr3:29434746 chr11:24891958
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q85.log:SumGF	KIF2A:IPO11 3 chr5:62306530 chr5:62515388
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q85.log:SumGF	KIF26B:KIF26B 2 chr1:245156681 chrKI270759.1:61137
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q90.log:SumGF	CACNA1C:CACNA1C 23 chr12:2448973 chrKZ208916.1:462573
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q90.log:SumGF	PLCL2:PLCL2 4 chr3:16803087 chrKV766192.1:322141
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q90.log:SumGF	RBMS3:LUZP2 4 chr3:29434744 chr11:24891958
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q90.log:SumGF	PRRG1:TSPAN7 4 chrX:37425999 chrX:38666120
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Simulated_10GB_nanopore2023_Q90.log:SumGF	KIF2A:IPO11 4 chr5:62306535 chr5:62515386
